#"Progress (%)","Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Speed (ns/day)","Time Remaining"
37.3%,3734000,466750.0,-86.59225598268861,500.0919401882608,413.4996842055722,111.69403042586485,2.06e+04,54:45
37.4%,3735000,466875.0,-106.48528770487968,543.6918688137665,437.20658110888684,121.43194332370021,2.06e+04,54:45
37.4%,3736000,467000.0,-101.34067214792279,488.7159658766143,387.37529372869153,109.15324078544278,2.06e+04,54:44
37.4%,3737000,467125.0,-98.83062533609268,565.967543759448,467.13691842335527,126.40714831141302,2.06e+04,54:44
37.4%,3738000,467250.0,-54.87451849835165,554.2536530873438,499.3791345889921,123.79088606842882,2.06e+04,54:43
37.4%,3739000,467375.0,-76.98486820343348,559.2553724733322,482.27050426989865,124.90800504673092,2.06e+04,54:42
37.4%,3740000,467500.0,-81.7033132472865,515.7093589889447,434.0060457416582,115.18213393347264,2.06e+04,54:42
37.4%,3741000,467625.0,-116.81330327238632,535.5256636306995,418.71236035831316,119.60804596227106,2.06e+04,54:41
37.4%,3742000,467750.0,-94.22926400182126,525.5167723619368,431.2875083601155,117.37259020691235,2.06e+04,54:41
37.4%,3743000,467875.0,-102.35911651817736,533.9827263436857,431.62360982550837,119.26343556079962,2.06e+04,54:40
37.4%,3744000,468000.0,-106.85234392570334,553.1273543721466,446.2750104464432,123.53933063860828,2.06e+04,54:40
37.5%,3745000,468125.0,-108.68250052543013,543.948691044296,435.26619051886587,121.4893037962965,2.06e+04,54:39
37.5%,3746000,468250.0,-89.95586850238203,543.9147386847393,453.95887018235726,121.48172063892763,2.06e+04,54:38
37.5%,3747000,468375.0,-98.19673067652835,555.1269764501188,456.9302457735905,123.98594021430587,2.06e+04,54:38
37.5%,3748000,468500.0,-77.65696836788075,521.033942302472,443.3769739345913,116.37136359872638,2.06e+04,54:37
37.5%,3749000,468625.0,-87.64411416237425,564.3654826374259,476.72136847505163,126.04933277925335,2.06e+04,54:37
37.5%,3750000,468750.0,-75.58543646488963,528.615368628264,453.0299321633744,118.06465236156004,2.06e+04,54:36
37.5%,3751000,468875.0,-102.05969705180058,523.6132899396038,421.5535928878032,116.94745313408706,2.06e+04,54:35
37.5%,3752000,469000.0,-118.83806978285315,550.5304768522088,431.6924070693557,122.95932585665763,2.06e+04,54:35
37.5%,3753000,469125.0,-95.68709857915553,546.2861668871985,450.599068308043,122.01137199403348,2.06e+04,54:34
37.5%,3754000,469250.0,-44.98233646265308,534.4394096283286,489.4570731656755,119.36543439859467,2.06e+04,54:34
37.5%,3755000,469375.0,-53.465280744991134,524.9523746176347,471.48709387264364,117.24653366858736,2.06e+04,54:33
37.6%,3756000,469500.0,-79.17115941397344,521.1843257610218,442.01316634704835,116.40495129179833,2.06e+04,54:32
37.6%,3757000,469625.0,-99.93694470253647,588.1014630422653,488.16451833972883,131.35069259826548,2.06e+04,54:32
37.6%,3758000,469750.0,-68.67714942330485,556.8166555315902,488.13950610828533,124.36332495412944,2.06e+04,54:31
37.6%,3759000,469875.0,-78.6316013064299,518.5592538706526,439.9276525642227,115.8186493820283,2.06e+04,54:31
37.6%,3760000,470000.0,-91.39845505963768,532.3738030730922,440.9753480134545,118.90408738839973,2.06e+04,54:30
37.6%,3761000,470125.0,-68.36925807359498,554.9162851529902,486.5470270793952,123.93888294691003,2.06e+04,54:30
37.6%,3762000,470250.0,-79.3966976364477,539.0632316423963,459.6665340059486,120.39815113569836,2.06e+04,54:29
37.6%,3763000,470375.0,-92.94784169185365,575.1529933701086,482.2051516782549,128.4586908495754,2.06e+04,54:28
37.6%,3764000,470500.0,-92.01657655669644,549.9068829894337,457.89030643273725,122.82004804335,2.06e+04,54:28
37.6%,3765000,470625.0,-56.02246376378355,571.3530843885642,515.3306206247806,127.60999260972703,2.06e+04,54:27
37.7%,3766000,470750.0,-107.16821222178032,519.6168842371703,412.44867201539,116.0548679427447,2.06e+04,54:27
37.7%,3767000,470875.0,-99.80304898661544,542.379766181962,442.57671719534665,121.13888914805511,2.06e+04,54:26
37.7%,3768000,471000.0,-98.49963300092972,562.7669298543627,464.267296853433,125.69230082404609,2.06e+04,54:25
37.7%,3769000,471125.0,-156.98941238800683,542.7478910507468,385.75847866274,121.22110873007654,2.06e+04,54:25
37.7%,3770000,471250.0,-119.71375602045202,539.7074443274313,419.99368830697927,120.54203410093058,2.06e+04,54:24
37.7%,3771000,471375.0,-102.05077289855103,521.6140672751309,419.56329437657985,116.500932766193,2.06e+04,54:24
37.7%,3772000,471500.0,-79.92703237970758,535.5316967707399,455.6046643910323,119.60939344594975,2.06e+04,54:23
37.7%,3773000,471625.0,-116.0088746715108,537.3892047744774,421.38033010296664,120.02426227068554,2.06e+04,54:22
37.7%,3774000,471750.0,-121.5016374388093,553.9159757912088,432.41433835239945,123.71546686016399,2.06e+04,54:22
37.8%,3775000,471875.0,-122.39717979459274,541.6316377779292,419.2344579833365,120.971796919592,2.06e+04,54:21
37.8%,3776000,472000.0,-80.89257246316151,542.7819424452832,461.8893699821217,121.22871400661022,2.06e+04,54:21
37.8%,3777000,472125.0,-100.8018996220039,512.1797241347676,411.3778245127637,114.39380060691227,2.06e+04,54:20
37.8%,3778000,472250.0,-126.88586605398956,562.5350078231378,435.64914176914823,125.64050173605776,2.06e+04,54:19
37.8%,3779000,472375.0,-93.18223987190709,525.4146188371874,432.2323789652803,117.3497745244657,2.06e+04,54:19
37.8%,3780000,472500.0,-93.71971007445669,568.6731520541645,474.9534419797078,127.01143778481818,2.06e+04,54:18
37.8%,3781000,472625.0,-83.52447717587813,514.9194269106438,431.39494973476565,115.0057049801188,2.06e+04,54:18
37.8%,3782000,472750.0,-128.03699254894875,545.9935255557194,417.95653300677066,121.94601143299387,2.06e+04,54:17
37.8%,3783000,472875.0,-95.01103672709746,558.1206438453847,463.1096071182873,124.65456682125712,2.06e+04,54:17
37.8%,3784000,473000.0,-75.23759447476988,545.8777691305479,470.640174655778,121.92015758365923,2.06e+04,54:16
37.9%,3785000,473125.0,-8.032124955378748,525.6407249164359,517.6085999610572,117.4002746370761,2.06e+04,54:15
37.9%,3786000,473250.0,-94.12273096349065,569.6564707511895,475.5337397876989,127.23105905770355,2.06e+04,54:15
37.9%,3787000,473375.0,-70.75310800811127,530.4015816126988,459.64847360458754,118.46359765820974,2.06e+04,54:14
37.9%,3788000,473500.0,-86.25539929830308,561.0988749977366,474.84347569943355,125.31974578979005,2.06e+04,54:14
37.9%,3789000,473625.0,-108.81517857182993,518.5633034290686,409.7481248572386,115.8195538387183,2.06e+04,54:13
37.9%,3790000,473750.0,-73.65415016607463,494.73795718895826,421.08380702288366,110.49823442923564,2.06e+04,54:13
37.9%,3791000,473875.0,-62.81607074229555,529.1279941577434,466.31192341544784,118.17914573144955,2.06e+04,54:12
37.9%,3792000,474000.0,-83.05718732494233,545.3695290079434,462.312341683001,121.80664368120269,2.06e+04,54:12
37.9%,3793000,474125.0,-87.76841055200728,542.6912255386678,454.92281498666057,121.20845265841926,2.06e+04,54:11
37.9%,3794000,474250.0,-92.06555234430309,546.1051478102753,454.0395954659722,121.97094192775825,2.06e+04,54:11
38.0%,3795000,474375.0,-86.99882022119908,538.622992592225,451.62417237102596,120.29982506820369,2.06e+04,54:10
38.0%,3796000,474500.0,-132.86343164144617,559.9970477143553,427.13361607290915,125.07365598064871,2.06e+04,54:09
38.0%,3797000,474625.0,-119.69760819165512,521.1788311034658,401.4812229118106,116.40372407656264,2.06e+04,54:09
38.0%,3798000,474750.0,-125.73137459168248,557.4625330825738,431.73115849089135,124.50757976216292,2.06e+04,54:08
38.0%,3799000,474875.0,-92.07837825600146,534.2484918236282,442.1701135676268,119.32279348124854,2.06e+04,54:08
38.0%,3800000,475000.0,-98.19741115273908,581.514437973111,483.3170268203719,129.8795003646672,2.06e+04,54:07
38.0%,3801000,475125.0,-54.77275589263297,546.3841613714156,491.6114054787827,122.03325876728881,2.06e+04,54:07
38.0%,3802000,475250.0,-105.05106202091591,538.296809071994,433.24574705107807,120.22697296021052,2.06e+04,54:06
38.0%,3803000,475375.0,-111.93352383422962,539.6147942770075,427.6812704427779,120.52134099088546,2.06e+04,54:05
38.0%,3804000,475500.0,-114.75412025398987,505.5266176594245,390.77249740543465,112.90784929003291,2.06e+04,54:05
38.0%,3805000,475625.0,-112.02755194071472,544.3595360531244,432.3319841124097,121.58106479308266,2.06e+04,54:04
38.1%,3806000,475750.0,-81.4546121291643,511.9218561251333,430.46724399596894,114.33620656269888,2.06e+04,54:04
38.1%,3807000,475875.0,-81.89947744381712,543.5912928867496,461.69181544293247,121.40947999296122,2.06e+04,54:03
38.1%,3808000,476000.0,-100.00677373320053,534.6535814006957,434.6468076674951,119.4132690196648,2.06e+04,54:02
38.1%,3809000,476125.0,-95.65378052477223,522.5676791671116,426.91389864233935,116.71391911353797,2.06e+04,54:02
38.1%,3810000,476250.0,-98.3928887210445,530.6378625238865,432.24497380284197,118.51637028892503,2.06e+04,54:01
38.1%,3811000,476375.0,-91.61061375147182,543.0245466883619,451.41393293689003,121.28289893448101,2.06e+04,54:01
38.1%,3812000,476500.0,-103.23549534544125,567.9743459668994,464.73885062145814,126.85536154742996,2.06e+04,54:00
38.1%,3813000,476625.0,-118.82005321632553,537.6249396184382,418.80488640211274,120.07691293892843,2.06e+04,54:00
38.1%,3814000,476750.0,-89.46798444360351,563.9394782429432,474.47149379933967,125.95418597928496,2.06e+04,53:59
38.1%,3815000,476875.0,-57.641912517076435,563.7277709516236,506.08585843454716,125.90690179264294,2.06e+04,53:59
38.2%,3816000,477000.0,-55.796802479786464,521.2322172777176,465.4354147979311,116.41564771798139,2.06e+04,53:58
38.2%,3817000,477125.0,-107.17179471793628,571.2788640186527,464.10706930071643,127.59341571338275,2.06e+04,53:58
38.2%,3818000,477250.0,-133.48450579377632,566.3102284912251,432.8257226974488,126.48368591536477,2.06e+04,53:57
38.2%,3819000,477375.0,-61.61836430527046,532.2712835871399,470.65291928186946,118.88118996961934,2.06e+04,53:57
38.2%,3820000,477500.0,-24.801601550595535,540.6780747480557,515.8764731974602,120.75882148545166,2.06e+04,53:56
38.2%,3821000,477625.0,-63.4680101602828,566.7105064455899,503.2424962853071,126.57308679232513,2.06e+04,53:56
38.2%,3822000,477750.0,-125.7422055210522,513.0359086770994,387.29370315604723,114.58502684880163,2.06e+04,53:55
38.2%,3823000,477875.0,-128.7223860647276,534.3644263420667,405.6420402773391,119.3486871071786,2.06e+04,53:55
38.2%,3824000,478000.0,-84.06511815406031,531.2305815428243,447.165463388764,118.64875229874168,2.06e+04,53:54
38.2%,3825000,478125.0,-98.36534884335816,510.2663050330771,411.90095618971895,113.96644420664475,2.06e+04,53:53
38.3%,3826000,478250.0,-117.37392042602283,540.9164118303878,423.54249140436497,120.81205335580654,2.06e+04,53:53
38.3%,3827000,478375.0,-95.98387820228092,526.39717766502,430.413299462739,117.56922608285278,2.06e+04,53:52
38.3%,3828000,478500.0,-106.74168905131538,538.0858461219702,431.3441570706549,120.17985501995776,2.06e+04,53:52
38.3%,3829000,478625.0,-73.09461230169373,550.1467977306119,477.05218542891816,122.87363227906211,2.06e+04,53:51
38.3%,3830000,478750.0,-73.34050120243123,572.561658065106,499.2211568626748,127.87992390465803,2.06e+04,53:51
38.3%,3831000,478875.0,-107.64364263511186,580.3068282169562,472.66318558184435,129.60978435845493,2.06e+04,53:50
38.3%,3832000,479000.0,-90.702089686861,537.1951481898205,446.49305850295957,119.98092031627841,2.06e+04,53:50
38.3%,3833000,479125.0,-103.3037902207171,489.99580598931186,386.69201576859473,109.43908922449995,2.06e+04,53:49
38.3%,3834000,479250.0,-81.83062502059505,515.6996276637177,433.86900264312266,115.17996047125771,2.06e+04,53:49
38.4%,3835000,479375.0,-130.59561068157547,547.7307790877645,417.13516840618905,122.33402178323595,2.06e+04,53:48
38.4%,3836000,479500.0,-77.90204846488538,569.2428222650765,491.3407738001911,127.13867191269948,2.06e+04,53:48
38.4%,3837000,479625.0,-62.52467786919672,548.0889475552489,485.56426968605217,122.41401763297854,2.06e+04,53:47
38.4%,3838000,479750.0,-95.93023023539942,595.3681282934333,499.43789805803385,132.97368042197044,2.06e+04,53:46
38.4%,3839000,479875.0,-80.44676838866204,534.892751226051,454.445982837389,119.46668688066879,2.06e+04,53:46
38.4%,3840000,480000.0,-74.73817862708387,557.82598868487,483.08781005778616,124.58875647756057,2.06e+04,53:45
38.4%,3841000,480125.0,-91.78748716874085,565.6256439034348,473.83815673469394,126.33078600710205,2.06e+04,53:45
38.4%,3842000,480250.0,-69.48181550653257,537.0522259159654,467.57041040943284,119.9489990563627,2.06e+04,53:44
38.4%,3843000,480375.0,-133.91927833874902,583.5735150938212,449.65423675507225,130.3393890453031,2.06e+04,53:44
38.4%,3844000,480500.0,-100.86831275051188,513.9449842119966,413.0766714614847,114.7880661347697,2.06e+04,53:43
38.5%,3845000,480625.0,-109.60493478961993,549.7098050063524,440.1048702167325,122.776031268694,2.06e+04,53:43
38.5%,3846000,480750.0,-69.95302087694284,551.5661440546876,481.61312317774474,123.19063901075722,2.06e+04,53:42
38.5%,3847000,480875.0,-79.56737059361376,523.1877882006439,443.62041760703016,116.85241860071754,2.06e+04,53:42
38.5%,3848000,481000.0,-105.10147716240726,573.3552878046567,468.2538106422494,128.0571787195284,2.06e+04,53:41
38.5%,3849000,481125.0,-96.25976932384029,563.1712906410089,466.91152131716865,125.78261358931417,2.06e+04,53:41
38.5%,3850000,481250.0,-91.04130820600136,516.5229797140679,425.48167150806654,115.36385367483223,2.06e+04,53:40
38.5%,3851000,481375.0,-98.04077361070736,557.7733119039152,459.7325382932079,124.57699127700067,2.06e+04,53:39
38.5%,3852000,481500.0,-99.2757267744773,508.4654045533638,409.18967777888645,113.56421850210864,2.06e+04,53:39
38.5%,3853000,481625.0,-103.92585932183755,528.7853279646506,424.85946864281306,118.10261226805719,2.06e+04,53:38
38.5%,3854000,481750.0,-77.50099938654967,512.3803675234658,434.8793681369161,114.43861370418706,2.06e+04,53:38
38.5%,3855000,481875.0,-59.03325452065357,514.7335422820134,455.70028776135985,114.9641882075067,2.06e+04,53:37
38.6%,3856000,482000.0,-76.48540113577428,544.3547674115805,467.8693662758062,121.57999973133921,2.06e+04,53:37
38.6%,3857000,482125.0,-63.63110078396221,542.1865902773789,478.55548949341664,121.09574389089312,2.06e+04,53:36
38.6%,3858000,482250.0,-68.43988151620295,568.0620936238962,499.62221210769326,126.87495972265091,2.06e+04,53:36
38.6%,3859000,482375.0,-116.6268595317097,538.8463098722059,422.2194503404962,120.34970231088714,2.06e+04,53:35
38.6%,3860000,482500.0,-53.69748822396801,497.6367679238651,443.93927969989704,111.14567508645082,2.06e+04,53:35
38.6%,3861000,482625.0,-140.65770898283216,573.3968836361743,432.7391746533421,128.06646902336604,2.06e+04,53:34
38.6%,3862000,482750.0,-117.9467896096921,507.7877797819218,389.8409901722297,113.41287304789022,2.06e+04,53:34
38.6%,3863000,482875.0,-97.99587789682366,515.8113673150737,417.81548941824997,115.20491718624422,2.06e+04,53:33
38.6%,3864000,483000.0,-121.17913623482931,528.0550277797292,406.8758915448999,117.9395019187004,2.06e+04,53:33
38.6%,3865000,483125.0,-96.1185168742212,519.2468475865273,423.12833071230614,115.97222136999642,2.06e+04,53:32
38.7%,3866000,483250.0,-89.90995573690586,573.5356809434944,483.6257252065885,128.09746898441523,2.06e+04,53:31
38.7%,3867000,483375.0,-65.51144995904991,554.1009209705612,488.5894710115113,123.75677380960597,2.06e+04,53:31
38.7%,3868000,483500.0,-131.07420828630248,556.1633476094785,425.089139323176,124.21741059505712,2.06e+04,53:30
38.7%,3869000,483625.0,-112.4053810773294,553.5703686509307,441.16498757360137,123.63827654506497,2.06e+04,53:30
38.7%,3870000,483750.0,-92.54484098173882,513.7685259235012,421.2236849417624,114.7486547068697,2.06e+04,53:29
38.7%,3871000,483875.0,-68.9591379561995,569.2139482714824,500.25481031528295,127.13222299309123,2.06e+04,53:29
38.7%,3872000,484000.0,-34.1496262255462,538.643632234695,504.49400600914885,120.3044348702596,2.06e+04,53:28
38.7%,3873000,484125.0,-103.10161893201453,544.7268850665422,441.6252661345277,121.66311109014184,2.06e+04,53:28
38.7%,3874000,484250.0,-105.16624784903644,501.9097239653743,396.7434761163379,112.10002696408564,2.06e+04,53:27
38.8%,3875000,484375.0,-101.69653221854648,525.6162401445971,423.9197079260506,117.39480603694287,2.06e+04,53:27
38.8%,3876000,484500.0,-69.80151312634669,548.4975440779273,478.6960309515806,122.50527643714716,2.06e+04,53:26
38.8%,3877000,484625.0,-83.71261619433778,526.2821099169522,442.5694937226144,117.54352604747753,2.06e+04,53:25
38.8%,3878000,484750.0,-83.75844014095492,505.34541664184206,421.58697650088715,112.86737858785877,2.06e+04,53:25
38.8%,3879000,484875.0,-93.45106684569996,561.7448292819216,468.29376243622164,125.46401773595322,2.06e+04,53:24
38.8%,3880000,485000.0,-88.3778744220374,530.5155413361748,442.1376669141374,118.48905021962567,2.06e+04,53:24
38.8%,3881000,485125.0,-101.50506577077886,545.835112419535,444.33004664875614,121.91063033557771,2.06e+04,53:23
38.8%,3882000,485250.0,-79.38270385252247,510.3738062530928,430.99110240057036,113.99045428074179,2.06e+04,53:23
38.8%,3883000,485375.0,-66.03737669187905,554.8633706581682,488.8259939662891,123.92706465367299,2.06e+04,53:22
38.8%,3884000,485500.0,-67.42096534700573,553.1727823241031,485.75181697709735,123.5494768350179,2.06e+04,53:22
38.9%,3885000,485625.0,-94.7911035259362,530.1350052992384,435.3439017733022,118.4040586405338,2.06e+04,53:21
38.9%,3886000,485750.0,-76.2149645285597,520.1886475625005,443.9736830339408,116.18256956143462,2.06e+04,53:21
38.9%,3887000,485875.0,-113.39546335257688,517.1033554891803,403.70789213660345,115.49347885827238,2.06e+04,53:20
38.9%,3888000,486000.0,-94.31618902300639,519.9545546836372,425.6383656606308,116.13028562115677,2.06e+04,53:19
38.9%,3889000,486125.0,-82.54155758859841,541.2654767693982,458.72391918079984,120.89001595985042,2.06e+04,53:19
38.9%,3890000,486250.0,-110.08711478994053,554.5656005396052,444.4784857496646,123.86055859346699,2.06e+04,53:18
38.9%,3891000,486375.0,-93.93015259924164,561.2058810980925,467.27572849885087,125.34364528040051,2.06e+04,53:18
38.9%,3892000,486500.0,-97.51890343854026,489.481592356417,391.9626889178768,109.32424115649005,2.06e+04,53:18
38.9%,3893000,486625.0,-132.35900360240979,518.504105420404,386.14510181799426,115.8063321415671,2.06e+04,53:17
38.9%,3894000,486750.0,-106.73052570247762,547.1204068613179,440.38988115884024,122.19769698262795,2.06e+04,53:17
