#"Progress (%)","Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Speed (ns/day)","Time Remaining"
44.1%,4413000,551625.0,101.24210760156993,581.6416709771579,682.8837785787279,128.12346805752594,829,20:12:55
44.1%,4414000,551750.0,116.47741337784213,549.4129000835301,665.8903134613722,121.02414539175842,829,20:12:26
44.1%,4415000,551875.0,121.77039735099264,514.9216671282355,636.6920644792282,113.42644975831416,829,20:11:57
44.2%,4416000,552000.0,132.64015021906673,528.8428826761941,661.4830328952609,116.49300173452367,830,20:11:29
44.2%,4417000,552125.0,123.18710808587058,516.5657144281633,639.7528225140339,113.7885989168562,830,20:11:00
44.2%,4418000,552250.0,119.37876203658098,528.5816868315179,647.9604488680989,116.43546576498781,830,20:10:31
44.2%,4419000,552375.0,113.02593841466137,543.3977891641439,656.4237275788053,119.69914254172582,830,20:10:02
44.2%,4420000,552500.0,135.27579698404466,505.96237496003755,641.2381719440822,111.45290549350644,830,20:09:33
44.2%,4421000,552625.0,121.42927107507707,530.8686398602827,652.2979109353597,116.93923357934978,831,20:09:04
44.2%,4422000,552750.0,112.73721080988537,555.0887229540365,667.8259337639219,122.27441019659572,831,20:08:36
44.2%,4423000,552875.0,129.07334239251043,539.158125092225,668.2314674847354,118.76523341623182,831,20:08:07
44.2%,4424000,553000.0,134.92995395167625,528.6084839082373,663.5384378599135,116.44136859928324,831,20:07:38
44.2%,4425000,553125.0,148.82425988168427,553.8323979300014,702.6566578116857,121.99766812820779,831,20:07:09
44.3%,4426000,553250.0,115.56953881441333,540.1472063811741,655.7167451955875,118.98310729159924,831,20:06:41
44.3%,4427000,553375.0,132.88241415293197,550.7461508741812,683.6285650271132,121.31783259405547,832,20:06:12
44.3%,4428000,553500.0,115.3698032603942,547.2700067724704,662.6398100328646,120.55211091350485,832,20:05:43
44.3%,4429000,553625.0,150.39865454626678,556.8349887944997,707.2336433407665,122.65907595696784,832,20:05:15
44.3%,4430000,553750.0,124.25034346163496,512.9980829741687,637.2484264358037,113.00272449030595,832,20:04:46
44.3%,4431000,553875.0,124.32627474350915,513.6997594715073,638.0260342150164,113.15728911450564,832,20:04:17
44.3%,4432000,554000.0,125.61802502089057,510.86962888073555,636.4876539016261,112.53387066902842,833,20:03:49
44.3%,4433000,554125.0,152.00685700609876,573.3831731403103,725.3900301464091,126.30429409424224,833,20:03:20
44.3%,4434000,554250.0,121.10586327360664,528.8290155997378,649.9348788733444,116.48994710825451,833,20:02:51
44.4%,4435000,554375.0,128.29652742579705,484.65013987995076,612.9466673057478,106.7582668409309,833,20:02:23
44.4%,4436000,554500.0,103.58887302941196,596.0127858868545,699.6016589162665,131.28912343257878,833,20:01:54
44.4%,4437000,554625.0,127.7965178804184,551.3600304699085,679.1565483503268,121.45305740118145,833,20:01:26
44.4%,4438000,554750.0,125.34254991470725,576.073968978433,701.4165188931402,126.89702001437075,834,20:00:57
44.4%,4439000,554875.0,117.06098025157259,550.5900871899189,667.6510674414915,121.28345503573517,834,20:00:29
44.4%,4440000,555000.0,122.25327440009853,542.9430515890698,665.1963259891684,119.59897338590059,834,20:00:00
44.4%,4441000,555125.0,113.27212148360965,558.8926250854988,672.1647465691085,123.11233010081371,834,19:59:32
44.4%,4442000,555250.0,114.03571593137816,498.8338421363487,612.8695580677269,109.88263913690491,834,19:59:03
44.4%,4443000,555375.0,105.84679228742768,522.7109641170798,628.5577564045075,115.14226860991768,835,19:58:35
44.4%,4444000,555500.0,140.5020752114867,521.0342619231334,661.5363371346201,114.77292626271759,835,19:58:06
44.5%,4445000,555625.0,130.52961454512564,518.6526547549446,649.1822693000702,114.24830812552949,835,19:57:38
44.5%,4446000,555750.0,116.08476848560312,518.3435876280121,634.4283561136152,114.18022711596454,835,19:57:09
44.5%,4447000,555875.0,132.72052540226224,550.3651827164412,683.0857081187035,121.2339132945542,822,20:15:56
44.5%,4448000,556000.0,143.27479499055266,548.5449362484715,691.8197312390241,120.83295115268439,822,20:15:27
44.5%,4449000,556125.0,106.12681367892715,544.6932681034518,650.820081782379,119.98450939692512,822,20:14:58
44.5%,4450000,556250.0,131.39009408311435,553.9153504466955,685.3054445298098,122.01594082882961,823,20:14:30
44.5%,4451000,556375.0,144.41135477875605,540.4133173147162,684.8246720934723,119.04172595218482,823,20:14:01
44.5%,4452000,556500.0,138.79524326155166,515.2892185118802,654.0844617734319,113.50741362371738,823,20:13:32
44.5%,4453000,556625.0,140.7134644894072,589.3752451601096,730.0887096495168,129.82701234302272,823,20:13:03
44.5%,4454000,556750.0,92.19111495547575,525.5525203546034,617.7436353100792,115.76820388587612,823,20:12:34
44.5%,4455000,556875.0,128.70771870185547,516.1134477383142,644.8211664401697,113.68897404525266,823,20:12:05
44.6%,4456000,557000.0,118.58898682944715,514.9051465722769,633.494133401724,113.42281062613145,824,20:11:37
44.6%,4457000,557125.0,96.31647749749145,553.9349205988975,650.2513980963889,122.02025172314076,824,20:11:08
44.6%,4458000,557250.0,121.36773625892917,598.1470953118599,719.514831570789,131.75926706066537,824,20:10:39
44.6%,4459000,557375.0,127.39971043310821,529.1177744597896,656.5174848928979,116.55355463231659,824,20:10:10
44.6%,4460000,557500.0,115.13644136434228,585.8953577892272,701.0317991535695,129.06046609873798,824,20:09:42
44.6%,4461000,557625.0,107.70792744374175,544.6710711368528,652.3789985805945,119.97961987046418,825,20:09:13
44.6%,4462000,557750.0,110.84492604098915,511.4921212821006,622.3370473230898,112.67099269669941,825,20:08:44
44.6%,4463000,557875.0,121.18872843610903,537.808935636773,658.997664072882,118.46803526017683,825,20:08:16
44.6%,4464000,558000.0,134.31990976353399,537.4751551329429,671.7950648964768,118.39451041170982,825,20:07:47
44.6%,4465000,558125.0,130.15478922313653,511.02669803235256,641.1814872554891,112.56846971073087,825,20:07:18
44.7%,4466000,558250.0,137.8346726157393,505.1030958372071,642.9377684529463,111.26362431449202,825,20:06:50
44.7%,4467000,558375.0,132.48667625469176,567.8481014199333,700.334777674625,125.08503381742878,826,20:06:21
44.7%,4468000,558500.0,137.53681746477915,536.9690898581196,674.5059073228987,118.28303483953336,826,20:05:53
44.7%,4469000,558625.0,121.20482740071759,525.5261556100824,646.7309830108,115.76239628530168,826,20:05:24
44.7%,4470000,558750.0,121.85050894424938,548.5680306977442,670.4185396419937,120.8380383757658,826,20:04:55
44.7%,4471000,558875.0,109.32320713799876,530.7077315637645,640.0309387017633,116.90378885449968,826,20:04:27
44.7%,4472000,559000.0,132.50077555248794,493.83729936729077,626.3380749197787,108.78200549971388,826,20:03:58
44.7%,4473000,559125.0,108.26142940169203,539.9770773123068,648.2385067139988,118.9456314238815,827,20:03:30
44.7%,4474000,559250.0,110.66042751775426,566.6881851687455,677.3486126864997,124.82952858083044,827,20:03:01
44.8%,4475000,559375.0,129.89956104042523,512.0893116571835,641.9888726976087,112.80254121834791,827,20:02:33
44.8%,4476000,559500.0,100.81135252154525,534.6114572136727,635.4228097352179,117.76369778738457,827,20:02:04
44.8%,4477000,559625.0,158.09440888991963,515.123560017203,673.2179689071227,113.47092252978393,827,20:01:36
44.8%,4478000,559750.0,137.39436988225293,559.6822159406976,697.0765858229505,123.2862604152367,828,20:01:07
44.8%,4479000,559875.0,141.058790797425,515.3520438891148,656.4108346865398,113.52125273741052,828,20:00:39
44.8%,4480000,560000.0,124.91921853681228,507.1630350360504,632.0822535728627,111.71738574066366,828,20:00:10
44.8%,4481000,560125.0,126.35076514530088,572.2259999551991,698.5767651005,126.04939309760191,828,19:59:42
44.8%,4482000,560250.0,110.72722857416252,562.978081326842,673.7053099010045,124.01227047365317,828,19:59:13
44.8%,4483000,560375.0,120.01734241500841,587.6005411864298,707.6178836014383,129.4360822580078,828,19:58:45
44.8%,4484000,560500.0,132.74310079395386,520.4658950288674,653.2089958228213,114.64772694971084,829,19:58:16
44.9%,4485000,560625.0,111.20493384077571,512.9034428329145,624.1083766736901,112.9818772509832,829,19:57:48
44.9%,4486000,560750.0,138.3613153929411,525.4622003564964,663.8235157494375,115.7483082835322,829,19:57:20
44.9%,4487000,560875.0,130.59147420247024,570.9925144823816,701.5839886848519,125.77768210359686,829,19:56:51
44.9%,4488000,561000.0,122.5318013802844,540.424766768874,662.9565681491583,119.0442480269385,829,19:56:23
44.9%,4489000,561125.0,122.78121063035778,558.1350283740553,680.9162390044131,122.94544742561602,829,19:55:54
44.9%,4490000,561250.0,113.33288341572012,540.5455993502883,653.8784827660083,119.07086491179672,830,19:55:26
44.9%,4491000,561375.0,101.42400754101337,562.3060383525301,663.7300458935434,123.86423349341433,830,19:54:58
44.9%,4492000,561500.0,149.69165631855788,519.0879143189595,668.7795706375174,114.34418668380596,830,19:54:29
44.9%,4493000,561625.0,122.20241489482657,547.542474862904,669.7448897577306,120.61212992249831,830,19:54:01
44.9%,4494000,561750.0,151.39255226119414,545.9387530817452,697.3313053429393,120.25886363045933,830,19:53:33
45.0%,4495000,561875.0,142.26020907547695,549.5143709174816,691.7745799929586,121.04649728950109,831,19:53:05
45.0%,4496000,562000.0,108.4887127908455,539.1829140363757,647.6716268272212,118.77069390101576,831,19:52:36
45.0%,4497000,562125.0,147.25581205439215,518.1615564702704,665.4173685246626,114.14012946755292,831,19:52:08
45.0%,4498000,562250.0,130.56851293204264,543.6929047869786,674.2614177190212,119.76415032738193,831,19:51:40
45.0%,4499000,562375.0,133.5631204569766,554.2475363898573,687.8106568468338,122.08911442900573,831,19:51:12
45.0%,4500000,562500.0,125.20166826186193,605.9670443562932,731.168712618155,133.48183791760331,831,19:50:43
45.0%,4501000,562625.0,112.37092254125923,543.7424806362045,656.1134031774637,119.7750708477842,832,19:50:15
45.0%,4502000,562750.0,157.3555295482344,586.336271057826,743.6918006060604,129.15759004962436,832,19:49:47
45.0%,4503000,562875.0,147.76719230344614,566.6931915577351,714.4603838611812,124.83063138338365,832,19:49:19
45.0%,4504000,563000.0,149.84882218341667,518.9884691920089,668.8372913754256,114.32228100685381,832,19:48:51
45.0%,4505000,563125.0,125.4161139984161,535.7557241306615,661.1718381290776,118.01575580369176,832,19:48:23
45.1%,4506000,563250.0,135.30345531694803,548.0439854079737,683.3474407249216,120.72260218318382,832,19:47:54
45.1%,4507000,563375.0,134.26788239661389,525.1365827702725,659.4044651668864,115.67658155470716,833,19:47:26
45.1%,4508000,563500.0,163.5192803488418,562.5826662573864,726.1019466062282,123.92516882232935,833,19:46:58
45.1%,4509000,563625.0,144.2916509389045,519.1963373625126,663.4879883014171,114.36807000759538,833,19:46:30
45.1%,4510000,563750.0,146.38509207967073,531.7669773748448,678.1520694545155,117.13711850334175,833,19:46:02
45.1%,4511000,563875.0,132.24508975830744,563.3063004305187,695.5513901888262,124.08457026224147,833,19:45:34
45.1%,4512000,564000.0,145.44811557083221,583.3847544370276,728.8328700078598,128.50743280616066,834,19:45:06
45.1%,4513000,564125.0,137.64076629817575,590.6169146123306,728.2576809105063,130.10052609614218,834,19:44:38
45.1%,4514000,564250.0,130.43222064022217,559.8404912175764,690.2727118577986,123.32112514105219,834,19:44:10
45.1%,4515000,564375.0,133.85308952272257,567.3132926461027,701.1663821688253,124.96722665492673,834,19:43:42
45.2%,4516000,564500.0,130.0894765224324,564.9877798066392,695.0772563290716,124.45496492253778,834,19:43:14
45.2%,4517000,564625.0,140.0423500870785,539.967384772219,680.0097348592975,118.94349636046992,834,19:42:46
45.2%,4518000,564750.0,133.1919874581295,523.1092787946692,656.3012662527987,115.23000898413335,835,19:42:18
45.2%,4519000,564875.0,129.21548284002546,537.7769738530877,666.9924566931131,118.46099474919663,835,19:41:50
45.2%,4520000,565000.0,91.87524452156191,564.2729454836076,656.1481900051695,124.29750190514513,835,19:41:22
45.2%,4521000,565125.0,102.00375827260952,579.6902449925763,681.6940032651858,127.69360981786073,835,19:40:54
45.2%,4522000,565250.0,122.34372026850312,556.3137970684315,678.6575173369347,122.54426834465465,835,19:40:26
45.2%,4523000,565375.0,142.38049124217116,525.2984908064709,667.6789820486421,115.71224650125279,835,19:39:58
45.2%,4524000,565500.0,125.06773655952472,546.079487640182,671.1472241997068,120.28986450368113,836,19:39:30
45.2%,4525000,565625.0,160.81937663764649,539.2801495883319,700.0995262259785,118.79211285491257,836,19:39:02
45.3%,4526000,565750.0,126.45355947378619,570.7881301980967,697.2416896718829,125.73266052996193,834,19:41:42
45.3%,4527000,565875.0,161.90568430211107,550.5456186793956,712.4513029815066,121.27365955499181,834,19:41:14
45.3%,4528000,566000.0,133.22767274550384,554.9525257948092,688.180198540313,122.24440881730928,834,19:40:46
45.3%,4529000,566125.0,127.1998524672644,502.87468637981806,630.0745388470825,110.7727524217454,834,19:40:18
45.3%,4530000,566250.0,118.15273052052132,549.0225503221486,667.17528084267,120.93815952162707,835,19:39:50
45.3%,4531000,566375.0,122.24404700450272,525.0877992134036,647.3318462179063,115.66583555970351,835,19:39:23
45.3%,4532000,566500.0,99.49668569161017,519.7927027022373,619.2893883938475,114.4994367912484,835,19:38:55
45.3%,4533000,566625.0,96.89842326198273,538.1943909893591,635.0928142513419,118.55294299464452,835,19:38:27
45.3%,4534000,566750.0,127.77627363376632,580.1708886686313,707.9471623023976,127.79948554470238,835,19:37:59
45.4%,4535000,566875.0,132.96772280940985,584.9940778418967,717.9618006513065,128.86193301848482,835,19:37:31
45.4%,4536000,567000.0,129.29551796106196,600.2170703295513,729.5125882906133,132.21523916736385,836,19:37:03
45.4%,4537000,567125.0,129.22152166376895,564.3565125616976,693.5780342254666,124.3159099807604,836,19:36:36
45.4%,4538000,567250.0,108.59643849420084,552.2647654591074,660.8612039533082,121.6523515547355,836,19:36:08
45.4%,4539000,567375.0,142.8885744660186,600.2445942168288,743.1331686828473,132.22130210279022,836,19:36:19
45.4%,4540000,567500.0,137.4892541143984,572.8604921795464,710.3497462939448,126.1891584347421,836,19:35:51
45.4%,4541000,567625.0,135.90314671462767,558.2449123515412,694.1480590661688,122.96965256252754,836,19:35:23
45.4%,4542000,567750.0,110.02163354684257,544.8887917052986,654.9104252521411,120.02757914795176,836,19:34:55
45.4%,4543000,567875.0,126.6273104807499,517.9548521989007,644.5821626796505,114.09459684939353,836,19:34:28
45.4%,4544000,568000.0,106.43050567257825,550.3305488146418,656.76105448722,121.22628417196496,837,19:34:00
45.5%,4545000,568125.0,135.28738710610156,535.6192336989814,670.9066208050829,117.98568982263139,837,19:33:32
45.5%,4546000,568250.0,145.9346974460572,538.4815582048511,684.4162556509084,118.61619991277325,837,19:33:04
45.5%,4547000,568375.0,102.02010760440672,570.1423394306697,672.1624470350764,125.59040636061525,837,19:32:37
45.5%,4548000,568500.0,153.0659435132279,556.4820565884802,709.5480001017081,122.58133238995613,837,19:32:09
45.5%,4549000,568625.0,166.22441100460742,508.683270450182,674.9076814547894,112.05226173604271,837,19:31:41
45.5%,4550000,568750.0,149.15740676983359,514.2061682080748,663.3635749779085,113.2688403441049,838,19:31:14
45.5%,4551000,568875.0,146.56815238736672,571.4891107541893,718.057263141556,125.8870718528931,838,19:30:46
45.5%,4552000,569000.0,122.31092592620222,580.1999120545884,702.5108379807906,127.80587878825617,838,19:30:18
45.5%,4553000,569125.0,136.3765860775393,550.8560981984082,687.2326842759475,121.34205168492619,838,19:29:50
45.5%,4554000,569250.0,150.58252804941662,535.9501386996907,686.5326667491073,118.05858125803564,838,19:29:23
45.5%,4555000,569375.0,170.07153350387995,565.7471241342437,735.8186576381236,124.62223256094313,838,19:28:55
45.6%,4556000,569500.0,136.0607653018612,569.6152419320439,705.6760072339051,125.47429783040123,839,19:28:28
45.6%,4557000,569625.0,144.92944011340427,522.5476765165662,667.4771166299704,115.10629977427106,839,19:28:00
45.6%,4558000,569750.0,135.64207494092364,503.6827522087339,639.3248271496575,110.95075238561583,839,19:27:32
45.6%,4559000,569875.0,115.31289124007445,539.8098722188817,655.1227634589561,118.90879964666283,839,19:27:05
45.6%,4560000,570000.0,131.1169671350982,559.2587665688882,690.3757337039864,123.19298339474425,839,19:26:37
45.6%,4561000,570125.0,125.24753233841827,557.188809683278,682.4363420216963,122.73701528216321,837,19:29:34
45.6%,4562000,570250.0,135.69602701364613,517.7878878376191,653.4839148512652,114.05781810042002,837,19:29:06
45.6%,4563000,570375.0,128.71572566602134,555.4552465100975,684.1709721761188,122.35514765312702,837,19:28:38
45.6%,4564000,570500.0,136.30353032104574,580.9832553400439,717.2867856610897,127.97843289402292,838,19:28:11
45.6%,4565000,570625.0,144.10695421686972,549.0252035378965,693.1321577547662,120.93874396944105,838,19:27:43
45.7%,4566000,570750.0,143.05841993552633,514.2607963530311,657.3192162885574,113.28087377935309,838,19:27:16
